"file","algorithm","variant","label","strategy","granularity","threads","recall","latency_us","speedup_vs_t1_same_variant","p","nlist","nprobe","ef","rerank_p","mode"
"ivfpq_omp_inter_t4.txt","ivfpq","ivfpq_omp_inter","ivfpq_omp_static_inter","omp","inter","4","0.6918","172.16225","4.7322","100","16","4","","","global"
"ivfpq_omp_inter_t8.txt","ivfpq","ivfpq_omp_inter","ivfpq_omp_static_inter","omp","inter","8","0.6918","102.4653","7.951","100","16","4","","","global"
"ivfpq_omp_intra_t1.txt","ivfpq","ivfpq_omp_intra","ivfpq_omp_dynamic_intra","omp","intra","1","0.6918","801.06965","1","100","16","4","","","global"
"ivfpq_omp_intra_t16.txt","ivfpq","ivfpq_omp_intra","ivfpq_omp_dynamic_intra","omp","intra","16","0.69175","1209.58425","0.6623","100","16","4","","","global"
"ivfpq_omp_intra_t2.txt","ivfpq","ivfpq_omp_intra","ivfpq_omp_dynamic_intra","omp","intra","2","0.69175","983.65715","0.8144","100","16","4","","","global"
"ivfpq_omp_intra_t4.txt","ivfpq","ivfpq_omp_intra","ivfpq_omp_dynamic_intra","omp","intra","4","0.6918","1074.78275","0.7453","100","16","4","","","global"
"ivfpq_omp_intra_t8.txt","ivfpq","ivfpq_omp_intra","ivfpq_omp_dynamic_intra","omp","intra","8","0.6918","992.68845","0.807","100","16","4","","","global"
"ivfpq_pthread_dynamic_inter_t1.txt","ivfpq","ivfpq_pthread_dynamic_inter","ivfpq_pthread_dynamic_inter","pthread_dynamic","inter","1","0.6918","238.97665","1","100","16","4","","","global"
"ivfpq_pthread_dynamic_inter_t16.txt","ivfpq","ivfpq_pthread_dynamic_inter","ivfpq_pthread_dynamic_inter","pthread_dynamic","inter","16","0.6918","27.44455","8.7076","100","16","4","","","global"
"ivfpq_pthread_dynamic_inter_t2.txt","ivfpq","ivfpq_pthread_dynamic_inter","ivfpq_pthread_dynamic_inter","pthread_dynamic","inter","2","0.6918","122.76815","1.9466","100","16","4","","","global"
"ivfpq_pthread_dynamic_inter_t4.txt","ivfpq","ivfpq_pthread_dynamic_inter","ivfpq_pthread_dynamic_inter","pthread_dynamic","inter","4","0.6918","61.2472","3.9018","100","16","4","","","global"
"ivfpq_pthread_dynamic_inter_t8.txt","ivfpq","ivfpq_pthread_dynamic_inter","ivfpq_pthread_dynamic_inter","pthread_dynamic","inter","8","0.6918","41.0855","5.8166","100","16","4","","","global"
"ivfpq_pthread_dynamic_intra_t1.txt","ivfpq","ivfpq_pthread_dynamic_intra","ivfpq_pthread_dynamic_intra","pthread_dynamic","intra","1","0.6918","455.74065","1","100","16","4","","","global"
"ivfpq_pthread_dynamic_intra_t16.txt","ivfpq","ivfpq_pthread_dynamic_intra","ivfpq_pthread_dynamic_intra","pthread_dynamic","intra","16","0.6918","2575.6953","0.1769","100","16","4","","","global"
"ivfpq_pthread_dynamic_intra_t2.txt","ivfpq","ivfpq_pthread_dynamic_intra","ivfpq_pthread_dynamic_intra","pthread_dynamic","intra","2","0.6918","453.8015","1.0043","100","16","4","","","global"
"ivfpq_pthread_dynamic_intra_t4.txt","ivfpq","ivfpq_pthread_dynamic_intra","ivfpq_pthread_dynamic_intra","pthread_dynamic","intra","4","0.6918","410.30815","1.1107","100","16","4","","","global"
"ivfpq_pthread_dynamic_intra_t8.txt","ivfpq","ivfpq_pthread_dynamic_intra","ivfpq_pthread_dynamic_intra","pthread_dynamic","intra","8","0.69175","872.0493","0.5226","100","16","4","","","global"
"ivfpq_pthread_pool_inter_t1.txt","ivfpq","ivfpq_pthread_pool_inter","ivfpq_pthread_pool_inter","pthread_pool","inter","1","0.6918","371.734","1","100","16","4","","","global"
"ivfpq_pthread_pool_inter_t16.txt","ivfpq","ivfpq_pthread_pool_inter","ivfpq_pthread_pool_inter","pthread_pool","inter","16","0.6918","55.07565","6.7495","100","16","4","","","global"
"ivfpq_pthread_pool_inter_t2.txt","ivfpq","ivfpq_pthread_pool_inter","ivfpq_pthread_pool_inter","pthread_pool","inter","2","0.6918","300.8697","1.2355","100","16","4","","","global"
"ivfpq_pthread_pool_inter_t4.txt","ivfpq","ivfpq_pthread_pool_inter","ivfpq_pthread_pool_inter","pthread_pool","inter","4","0.6918","148.98435","2.4951","100","16","4","","","global"
"ivfpq_pthread_pool_inter_t8.txt","ivfpq","ivfpq_pthread_pool_inter","ivfpq_pthread_pool_inter","pthread_pool","inter","8","0.6918","53.36815","6.9655","100","16","4","","","global"
"ivfpq_pthread_pool_intra_t1.txt","ivfpq","ivfpq_pthread_pool_intra","ivfpq_pthread_pool_intra","pthread_pool","intra","1","0.6918","1286.00135","1","100","16","4","","","global"
"ivfpq_pthread_pool_intra_t16.txt","ivfpq","ivfpq_pthread_pool_intra","ivfpq_pthread_pool_intra","pthread_pool","intra","16","0.6918","1333.3236","0.9645","100","16","4","","","global"
"ivfpq_pthread_pool_intra_t2.txt","ivfpq","ivfpq_pthread_pool_intra","ivfpq_pthread_pool_intra","pthread_pool","intra","2","0.6918","986.8761","1.3031","100","16","4","","","global"
"ivfpq_pthread_pool_intra_t4.txt","ivfpq","ivfpq_pthread_pool_intra","ivfpq_pthread_pool_intra","pthread_pool","intra","4","0.6918","760.36","1.6913","100","16","4","","","global"
"ivfpq_pthread_pool_intra_t8.txt","ivfpq","ivfpq_pthread_pool_intra","ivfpq_pthread_pool_intra","pthread_pool","intra","8","0.6918","818.39345","1.5714","100","16","4","","","global"
"ivfpq_pthread_static_inter_t1.txt","ivfpq","ivfpq_pthread_static_inter","ivfpq_pthread_static_inter","pthread_static","inter","1","0.6918","818.625","1","100","16","4","","","global"
"ivfpq_pthread_static_inter_t16.txt","ivfpq","ivfpq_pthread_static_inter","ivfpq_pthread_static_inter","pthread_static","inter","16","0.6918","29.8092","27.4622","100","16","4","","","global"
"ivfpq_pthread_static_inter_t2.txt","ivfpq","ivfpq_pthread_static_inter","ivfpq_pthread_static_inter","pthread_static","inter","2","0.6918","312.70755","2.6179","100","16","4","","","global"
"ivfpq_pthread_static_inter_t4.txt","ivfpq","ivfpq_pthread_static_inter","ivfpq_pthread_static_inter","pthread_static","inter","4","0.6918","64.04185","12.7827","100","16","4","","","global"
"ivfpq_pthread_static_inter_t8.txt","ivfpq","ivfpq_pthread_static_inter","ivfpq_pthread_static_inter","pthread_static","inter","8","0.6918","45.16805","18.124","100","16","4","","","global"
"ivfpq_pthread_static_intra_t1.txt","ivfpq","ivfpq_pthread_static_intra","ivfpq_pthread_static_intra","pthread_static","intra","1","0.6918","509.611","1","100","16","4","","","global"
"ivfpq_pthread_static_intra_t16.txt","ivfpq","ivfpq_pthread_static_intra","ivfpq_pthread_static_intra","pthread_static","intra","16","0.6918","1304.631","0.3906","100","16","4","","","global"
"ivfpq_pthread_static_intra_t2.txt","ivfpq","ivfpq_pthread_static_intra","ivfpq_pthread_static_intra","pthread_static","intra","2","0.6918","486.405","1.0477","100","16","4","","","global"
"ivfpq_pthread_static_intra_t4.txt","ivfpq","ivfpq_pthread_static_intra","ivfpq_pthread_static_intra","pthread_static","intra","4","0.6918","502.89115","1.0134","100","16","4","","","global"
"ivfpq_pthread_static_intra_t8.txt","ivfpq","ivfpq_pthread_static_intra","ivfpq_pthread_static_intra","pthread_static","intra","8","0.6918","699.10125","0.729","100","16","4","","","global"
"ivfpq_simd_t1.txt","ivfpq","ivfpq_simd","ivfpq_simd_serial","baseline","","1","0.6918","679.0472","1","100","16","4","","","global"
"ivfpq_simd_t16.txt","ivfpq","ivfpq_simd","ivfpq_simd_serial","baseline","","16","0.6918","659.05265","1.0303","100","16","4","","","global"
"ivfpq_simd_t2.txt","ivfpq","ivfpq_simd","ivfpq_simd_serial","baseline","","2","0.6918","557.5981","1.2178","100","16","4","","","global"
"ivfpq_simd_t4.txt","ivfpq","ivfpq_simd","ivfpq_simd_serial","baseline","","4","0.6918","763.7349","0.8891","100","16","4","","","global"
"ivfpq_simd_t8.txt","ivfpq","ivfpq_simd","ivfpq_simd_serial","baseline","","8","0.6918","691.08225","0.9826","100","16","4","","","global"
"pq_omp_inter_t1.txt","pq","pq_omp_inter","pq_omp_static_inter","omp","inter","1","0.7086","731.6497","1","100","","","","",""
"pq_omp_inter_t16.txt","pq","pq_omp_inter","pq_omp_static_inter","omp","inter","16","0.7086","119.2962","6.1331","100","","","","",""
"pq_omp_inter_t2.txt","pq","pq_omp_inter","pq_omp_static_inter","omp","inter","2","0.7086","326.1949","2.243","100","","","","",""
"pq_omp_inter_t4.txt","pq","pq_omp_inter","pq_omp_static_inter","omp","inter","4","0.7086","279.30245","2.6196","100","","","","",""
"pq_omp_inter_t8.txt","pq","pq_omp_inter","pq_omp_static_inter","omp","inter","8","0.7086","290.36785","2.5197","100","","","","",""
"pq_omp_intra_t1.txt","pq","pq_omp_intra","pq_omp_static_intra","omp","intra","1","0.7086","745.04745","1","100","","","","",""
"pq_omp_intra_t16.txt","pq","pq_omp_intra","pq_omp_static_intra","omp","intra","16","0.70845","670.1054","1.1118","100","","","","",""
"pq_omp_intra_t2.txt","pq","pq_omp_intra","pq_omp_static_intra","omp","intra","2","0.7087","528.97","1.4085","100","","","","",""
"pq_omp_intra_t4.txt","pq","pq_omp_intra","pq_omp_static_intra","omp","intra","4","0.70835","1187.97445","0.6272","100","","","","",""
"pq_omp_intra_t8.txt","pq","pq_omp_intra","pq_omp_static_intra","omp","intra","8","0.7085","1291.27175","0.577","100","","","","",""
"pq_pthread_dynamic_inter_t1.txt","pq","pq_pthread_dynamic_inter","pq_pthread_dynamic_inter","pthread_dynamic","inter","1","0.7086","751.9204","1","100","","","","",""
"pq_pthread_dynamic_inter_t16.txt","pq","pq_pthread_dynamic_inter","pq_pthread_dynamic_inter","pthread_dynamic","inter","16","0.7086","73.06375","10.2913","100","","","","",""
"pq_pthread_dynamic_inter_t2.txt","pq","pq_pthread_dynamic_inter","pq_pthread_dynamic_inter","pthread_dynamic","inter","2","0.7086","335.2356","2.243","100","","","","",""
"pq_pthread_dynamic_inter_t4.txt","pq","pq_pthread_dynamic_inter","pq_pthread_dynamic_inter","pthread_dynamic","inter","4","0.7086","308.2578","2.4393","100","","","","",""
"pq_pthread_dynamic_inter_t8.txt","pq","pq_pthread_dynamic_inter","pq_pthread_dynamic_inter","pthread_dynamic","inter","8","0.7086","122.24675","6.1508","100","","","","",""
"pq_pthread_dynamic_intra_t1.txt","pq","pq_pthread_dynamic_intra","pq_pthread_dynamic_intra","pthread_dynamic","intra","1","0.7086","3136.0366","1","100","","","","",""
"pq_pthread_dynamic_intra_t16.txt","pq","pq_pthread_dynamic_intra","pq_pthread_dynamic_intra","pthread_dynamic","intra","16","0.7083","4392.6815","0.7139","100","","","","",""
"pq_pthread_dynamic_intra_t2.txt","pq","pq_pthread_dynamic_intra","pq_pthread_dynamic_intra","pthread_dynamic","intra","2","0.7082","4378.96745","0.7162","100","","","","",""
"pq_pthread_dynamic_intra_t4.txt","pq","pq_pthread_dynamic_intra","pq_pthread_dynamic_intra","pthread_dynamic","intra","4","0.70795","4607.7646","0.6806","100","","","","",""
"pq_pthread_dynamic_intra_t8.txt","pq","pq_pthread_dynamic_intra","pq_pthread_dynamic_intra","pthread_dynamic","intra","8","0.7079","4194.2531","0.7477","100","","","","",""
"pq_pthread_pool_inter_t1.txt","pq","pq_pthread_pool_inter","pq_pthread_pool_inter","pthread_pool","inter","1","0.7086","684.6245","1","100","","","","",""
"pq_pthread_pool_inter_t16.txt","pq","pq_pthread_pool_inter","pq_pthread_pool_inter","pthread_pool","inter","16","0.7086","252.02615","2.7165","100","","","","",""
"pq_pthread_pool_inter_t2.txt","pq","pq_pthread_pool_inter","pq_pthread_pool_inter","pthread_pool","inter","2","0.7086","324.16195","2.112","100","","","","",""
"pq_pthread_pool_inter_t4.txt","pq","pq_pthread_pool_inter","pq_pthread_pool_inter","pthread_pool","inter","4","0.7086","357.33665","1.9159","100","","","","",""
"pq_pthread_pool_inter_t8.txt","pq","pq_pthread_pool_inter","pq_pthread_pool_inter","pthread_pool","inter","8","0.7086","387.2159","1.7681","100","","","","",""
"pq_pthread_pool_intra_t1.txt","pq","pq_pthread_pool_intra","pq_pthread_pool_intra","pthread_pool","intra","1","0.7086","2731.9425","1","100","","","","",""
"pq_pthread_pool_intra_t16.txt","pq","pq_pthread_pool_intra","pq_pthread_pool_intra","pthread_pool","intra","16","0.70845","3449.03795","0.7921","100","","","","",""
"pq_pthread_pool_intra_t2.txt","pq","pq_pthread_pool_intra","pq_pthread_pool_intra","pthread_pool","intra","2","0.7087","1996.89405","1.3681","100","","","","",""
"pq_pthread_pool_intra_t4.txt","pq","pq_pthread_pool_intra","pq_pthread_pool_intra","pthread_pool","intra","4","0.70835","1896.90325","1.4402","100","","","","",""
"pq_pthread_pool_intra_t8.txt","pq","pq_pthread_pool_intra","pq_pthread_pool_intra","pthread_pool","intra","8","0.7085","2281.39415","1.1975","100","","","","",""
"pq_pthread_static_inter_t1.txt","pq","pq_pthread_static_inter","pq_pthread_static_inter","pthread_static","inter","1","0.7086","722.0363","1","100","","","","",""
"pq_pthread_static_inter_t16.txt","pq","pq_pthread_static_inter","pq_pthread_static_inter","pthread_static","inter","16","0.7086","75.6663","9.5424","100","","","","",""
"pq_pthread_static_inter_t2.txt","pq","pq_pthread_static_inter","pq_pthread_static_inter","pthread_static","inter","2","0.7086","314.5349","2.2956","100","","","","",""
"pq_pthread_static_inter_t4.txt","pq","pq_pthread_static_inter","pq_pthread_static_inter","pthread_static","inter","4","0.7086","161.60565","4.4679","100","","","","",""
"pq_pthread_static_inter_t8.txt","pq","pq_pthread_static_inter","pq_pthread_static_inter","pthread_static","inter","8","0.7086","108.26165","6.6694","100","","","","",""
"pq_pthread_static_intra_t1.txt","pq","pq_pthread_static_intra","pq_pthread_static_intra","pthread_static","intra","1","0.7086","844.82365","1","100","","","","",""
"pq_pthread_static_intra_t16.txt","pq","pq_pthread_static_intra","pq_pthread_static_intra","pthread_static","intra","16","0.70845","1286.8698","0.6565","100","","","","",""
"pq_pthread_static_intra_t2.txt","pq","pq_pthread_static_intra","pq_pthread_static_intra","pthread_static","intra","2","0.7087","602.4117","1.4024","100","","","","",""
"pq_pthread_static_intra_t4.txt","pq","pq_pthread_static_intra","pq_pthread_static_intra","pthread_static","intra","4","0.70835","546.9148","1.5447","100","","","","",""
"pq_pthread_static_intra_t8.txt","pq","pq_pthread_static_intra","pq_pthread_static_intra","pthread_static","intra","8","0.7085","713.6435","1.1838","100","","","","",""
"sq_omp_inter_t1.txt","sq","sq_omp_inter","sq_omp_static_inter","omp","inter","1","0.99995","1138.9817","1","100","","","","",""
"sq_omp_inter_t16.txt","sq","sq_omp_inter","sq_omp_static_inter","omp","inter","16","0.99995","118.2997","9.6279","100","","","","",""
"sq_omp_inter_t4.txt","sq","sq_omp_inter","sq_omp_static_inter","omp","inter","4","0.99995","266.02855","4.2814","100","","","","",""
"sq_omp_inter_t8.txt","sq","sq_omp_inter","sq_omp_static_inter","omp","inter","8","0.99995","146.68995","7.7646","100","","","","",""
"sq_omp_intra_t1.txt","sq","sq_omp_intra","sq_omp_static_intra","omp","intra","1","0.99995","871.48355","1","100","","","","",""
"sq_omp_intra_t16.txt","sq","sq_omp_intra","sq_omp_static_intra","omp","intra","16","0.99995","887.91435","0.9815","100","","","","",""
"sq_omp_intra_t4.txt","sq","sq_omp_intra","sq_omp_static_intra","omp","intra","4","0.99995","704.3112","1.2374","100","","","","",""
"sq_omp_intra_t8.txt","sq","sq_omp_intra","sq_omp_static_intra","omp","intra","8","0.99995","935.29155","0.9318","100","","","","",""
"sq_pthread_dynamic_inter_t1.txt","sq","sq_pthread_dynamic_inter","sq_pthread_dynamic_inter","pthread_dynamic","inter","1","0.99995","1012.61385","1","100","","","","",""
"sq_pthread_dynamic_inter_t16.txt","sq","sq_pthread_dynamic_inter","sq_pthread_dynamic_inter","pthread_dynamic","inter","16","0.99995","86.52985","11.7025","100","","","","",""
"sq_pthread_dynamic_inter_t4.txt","sq","sq_pthread_dynamic_inter","sq_pthread_dynamic_inter","pthread_dynamic","inter","4","0.99995","200.5035","5.0504","100","","","","",""
"sq_pthread_dynamic_inter_t8.txt","sq","sq_pthread_dynamic_inter","sq_pthread_dynamic_inter","pthread_dynamic","inter","8","0.99995","115.0306","8.803","100","","","","",""
"sq_pthread_dynamic_intra_t1.txt","sq","sq_pthread_dynamic_intra","sq_pthread_dynamic_intra","pthread_dynamic","intra","1","0.99995","5610.0174","1","100","","","","",""
"sq_pthread_dynamic_intra_t16.txt","sq","sq_pthread_dynamic_intra","sq_pthread_dynamic_intra","pthread_dynamic","intra","16","0.99995","8018.84585","0.6996","100","","","","",""
"sq_pthread_dynamic_intra_t4.txt","sq","sq_pthread_dynamic_intra","sq_pthread_dynamic_intra","pthread_dynamic","intra","4","0.99995","7696.30905","0.7289","100","","","","",""
"sq_pthread_dynamic_intra_t8.txt","sq","sq_pthread_dynamic_intra","sq_pthread_dynamic_intra","pthread_dynamic","intra","8","0.99995","7171.8623","0.7822","100","","","","",""
"sq_pthread_pool_inter_t1.txt","sq","sq_pthread_pool_inter","sq_pthread_pool_inter","pthread_pool","inter","1","0.99995","796.89055","1","100","","","","",""
"sq_pthread_pool_inter_t16.txt","sq","sq_pthread_pool_inter","sq_pthread_pool_inter","pthread_pool","inter","16","0.99995","92.4248","8.622","100","","","","",""
"sq_pthread_pool_inter_t4.txt","sq","sq_pthread_pool_inter","sq_pthread_pool_inter","pthread_pool","inter","4","0.99995","208.22495","3.8271","100","","","","",""
"sq_pthread_pool_inter_t8.txt","sq","sq_pthread_pool_inter","sq_pthread_pool_inter","pthread_pool","inter","8","0.99995","126.44095","6.3025","100","","","","",""
"sq_pthread_pool_intra_t1.txt","sq","sq_pthread_pool_intra","sq_pthread_pool_intra","pthread_pool","intra","1","0.99995","3080.76325","1","100","","","","",""
"sq_pthread_pool_intra_t16.txt","sq","sq_pthread_pool_intra","sq_pthread_pool_intra","pthread_pool","intra","16","0.99995","2346.3144","1.313","100","","","","",""
"sq_pthread_pool_intra_t4.txt","sq","sq_pthread_pool_intra","sq_pthread_pool_intra","pthread_pool","intra","4","0.99995","1608.92615","1.9148","100","","","","",""
"sq_pthread_pool_intra_t8.txt","sq","sq_pthread_pool_intra","sq_pthread_pool_intra","pthread_pool","intra","8","0.99995","1219.74975","2.5257","100","","","","",""
"sq_pthread_static_inter_t1.txt","sq","sq_pthread_static_inter","sq_pthread_static_inter","pthread_static","inter","1","0.99995","738.4767","1","100","","","","",""
"sq_pthread_static_inter_t16.txt","sq","sq_pthread_static_inter","sq_pthread_static_inter","pthread_static","inter","16","0.99995","126.1182","5.8554","100","","","","",""
"sq_pthread_static_inter_t4.txt","sq","sq_pthread_static_inter","sq_pthread_static_inter","pthread_static","inter","4","0.99995","196.93385","3.7499","100","","","","",""
"sq_pthread_static_inter_t8.txt","sq","sq_pthread_static_inter","sq_pthread_static_inter","pthread_static","inter","8","0.99995","152.3111","4.8485","100","","","","",""
"sq_pthread_static_intra_t1.txt","sq","sq_pthread_static_intra","sq_pthread_static_intra","pthread_static","intra","1","0.99995","1430.81545","1","100","","","","",""
"sq_pthread_static_intra_t16.txt","sq","sq_pthread_static_intra","sq_pthread_static_intra","pthread_static","intra","16","0.99995","1552.1242","0.9218","100","","","","",""
"sq_pthread_static_intra_t4.txt","sq","sq_pthread_static_intra","sq_pthread_static_intra","pthread_static","intra","4","0.99995","889.7459","1.6081","100","","","","",""
"sq_pthread_static_intra_t8.txt","sq","sq_pthread_static_intra","sq_pthread_static_intra","pthread_static","intra","8","0.99995","1046.90865","1.3667","100","","","","",""
