source_file,platform,experiment,case,comm_mode,algorithm,label,mpi_procs,nthreads,nlist,local_nlist,nprobe,nblocks,hnsw_m,ef,p,query_n,mode,recall,latency_us,max_local_us,comm_merge_us,rank_min_us,rank_max_us,rank_mean_us,imbalance,per_rank_us
kunpeng_pbs_comm_modes_20260525_154940.txt,Kunpeng PBS,comm,blocking IVF-PQ,blocking,IVF-PQ,ivfpq_local_mpi_omp_inter,8,2,16,16,4,,,,1000,2000,local,0.96515,594.79821,591.77208,3.02613,509.05752,591.77208,542.17078,1.09149,rank0=546.99934 rank1=541.92638 rank2=512.77137 rank3=516.06309 rank4=509.05752 rank5=591.77208 rank6=583.79078 rank7=534.98566
kunpeng_pbs_comm_modes_20260525_154940.txt,Kunpeng PBS,comm,nonblocking IVF-PQ,nonblocking,IVF-PQ,ivfpq_local_mpi_omp_inter,8,2,16,16,4,,,,1000,2000,local,0.96515,564.27193,561.14268,3.12924,488.51037,561.14268,530.25161,1.05826,rank0=554.60966 rank1=551.60272 rank2=551.76568 rank3=495.75567 rank4=488.51037 rank5=540.01558 rank6=498.61050 rank7=561.14268
kunpeng_pbs_comm_modes_20260525_154940.txt,Kunpeng PBS,comm,blocking Block-HNSW,blocking,Block-HNSW,block_hnsw_mpi_omp_multi_entry,8,2,,,,,16,50,,2000,,1.00000,812.47854,809.68821,2.79033,331.08544,809.68821,623.64507,1.29832,rank0=377.63536 rank1=757.71642 rank2=331.08544 rank3=625.02193 rank4=760.43999 rank5=757.14457 rank6=809.68821 rank7=570.42861
kunpeng_pbs_comm_modes_20260525_154940.txt,Kunpeng PBS,comm,nonblocking Block-HNSW,nonblocking,Block-HNSW,block_hnsw_mpi_omp_multi_entry,8,2,,,,,16,50,,2000,,1.00000,808.22515,805.48525,2.73991,705.71256,805.48525,763.79904,1.05458,rank0=756.12080 rank1=750.86653 rank2=780.45893 rank3=788.27929 rank4=705.71256 rank5=805.48525 rank6=766.16216 rank7=757.30681
kunpeng_pbs_comm_modes_20260525_154940.txt,Kunpeng PBS,comm,blocking IVF+HNSW,blocking,IVF+HNSW,ivf_hnsw_nested_mpi_omp,8,2,16,16,4,,16,50,,2000,,0.96450,961.82323,958.92155,2.90167,790.73417,958.92155,862.79008,1.11142,rank0=875.61369 rank1=835.26504 rank2=790.73417 rank3=958.92155 rank4=897.61543 rank5=841.54046 rank6=844.85126 rank7=857.77903
kunpeng_pbs_comm_modes_20260525_154940.txt,Kunpeng PBS,comm,nonblocking IVF+HNSW,nonblocking,IVF+HNSW,ivf_hnsw_nested_mpi_omp,8,2,16,16,4,,16,50,,2000,,0.96450,900.58351,897.15397,3.42953,614.86995,897.15397,812.34379,1.10440,rank0=897.15397 rank1=665.87770 rank2=816.78736 rank3=891.06584 rank4=614.86995 rank5=873.32630 rank6=867.62166 rank7=872.04754
kunpeng_pbs_comm_modes_20260525_154940.txt,Kunpeng PBS,comm,blocking HNSW-on-HNSW,blocking,HNSW-on-HNSW,hnsw_on_hnsw_mpi_omp,8,2,,,16,16,16,50,,2000,,0.99995,2335.40905,2332.38328,3.02577,1935.03308,2332.38328,2101.96526,1.10962,rank0=1935.03308 rank1=2016.33644 rank2=1994.64583 rank3=2076.35224 rank4=2216.04943 rank5=2151.27563 rank6=2332.38328 rank7=2093.64617
kunpeng_pbs_comm_modes_20260525_154940.txt,Kunpeng PBS,comm,nonblocking HNSW-on-HNSW,nonblocking,HNSW-on-HNSW,hnsw_on_hnsw_mpi_omp,8,2,,,16,16,16,50,,2000,,0.99995,2356.10485,2353.11925,2.98560,1674.82603,2353.11925,2156.90780,1.09097,rank0=2270.92314 rank1=1674.82603 rank2=2077.65925 rank3=2047.45114 rank4=2167.65261 rank5=2345.60847 rank6=2318.02249 rank7=2353.11925
