# started on Thu Mar 26 06:12:04 2026

3179.19,msec,task-clock,16.75%,3179187005,100.00,0.705,CPUs utilized
<not supported>,,cycles,0.00%,0,100.00,,
<not supported>,,instructions,0.00%,0,100.00,,
<not supported>,,cache-references,0.00%,0,100.00,,
<not supported>,,cache-misses,0.00%,0,100.00,,
