RESULT pq omp_intra t=1 recall=0.98370 latency_us=2324.77823 p=1000
RESULT pq pthread_static_intra t=1 recall=0.98370 latency_us=2355.44273 p=1000
RESULT pq pthread_dynamic_intra t=1 recall=0.98370 latency_us=2805.58878 p=1000
RESULT pq pthread_pool_intra t=1 recall=0.98370 latency_us=2951.19872 p=1000
RESULT pq omp_inter t=2 recall=0.98370 latency_us=1056.33833 p=1000
RESULT pq pthread_static_inter t=2 recall=0.98370 latency_us=1047.22335 p=1000
RESULT pq pthread_dynamic_inter t=2 recall=0.98370 latency_us=986.21641 p=1000
RESULT pq pthread_pool_inter t=2 recall=0.98370 latency_us=1021.93444 p=1000
RESULT pq omp_intra t=2 recall=0.98370 latency_us=2380.16128 p=1000
RESULT pq pthread_static_intra t=2 recall=0.98370 latency_us=2405.76945 p=1000
RESULT pq pthread_dynamic_intra t=2 recall=0.98370 latency_us=5563.26208 p=1000
RESULT pq pthread_pool_intra t=2 recall=0.98370 latency_us=2642.93365 p=1000
RESULT pq omp_inter t=4 recall=0.98370 latency_us=534.54704 p=1000
RESULT pq pthread_static_inter t=4 recall=0.98370 latency_us=528.04661 p=1000
RESULT pq pthread_dynamic_inter t=4 recall=0.98370 latency_us=513.89411 p=1000
RESULT pq pthread_pool_inter t=4 recall=0.98370 latency_us=516.36189 p=1000
RESULT pq omp_intra t=4 recall=0.98370 latency_us=2908.42784 p=1000
RESULT pq pthread_static_intra t=4 recall=0.98370 latency_us=2842.00152 p=1000
RESULT pq pthread_dynamic_intra t=4 recall=0.98370 latency_us=11096.64390 p=1000
RESULT pq pthread_pool_intra t=4 recall=0.98370 latency_us=4044.32242 p=1000
RESULT pq omp_inter t=8 recall=0.98370 latency_us=265.41173 p=1000
RESULT pq pthread_static_inter t=8 recall=0.98370 latency_us=265.45368 p=1000
RESULT pq pthread_dynamic_inter t=8 recall=0.98370 latency_us=255.61777 p=1000
